alert_id,company_id,group_id,event,severity,direction,month_detected,month_evident,lead_time_months,trigger_signal,score_before,score_after,status,message
ALERT_00753,COMP_0875,GROUP_0141,level_shift_down,review,down,2026-07,2026-08,1,D1,92.1204584909,60,open,"escalon a la baja en el nivel del score: el nivel cae 32,1 puntos: mediana de los 3 ultimos meses 60,0 frente a 92,1 de los 6 anteriores (sana)."
ALERT_00754,COMP_0877,GROUP_0127,regime_improving,review,up,2026-07,,,L1,75.9104364324,90.176519446,resolved,"mejora confirmada dos meses seguidos: el score sube 14,3 puntos desde 2026-04: de 75,9 a 90,2 (excepcionalmente solida)."
ALERT_00755,COMP_0895,GROUP_0016,regime_deteriorating,watch,down,2026-07,,,P2,49.1540111284,44.9859129416,open,"deterioro confirmado dos meses seguidos: el score cae 4,2 puntos desde 2026-04: de 49,2 a 45,0 (vigilar)."
ALERT_00756,COMP_0919,GROUP_0230,regime_deteriorating,watch,down,2026-07,,,L1,38.8517114513,35.8140248748,open,"deterioro confirmado dos meses seguidos: el score cae 3,0 puntos desde 2026-04: de 38,9 a 35,8 (tension)."
ALERT_00757,COMP_0935,GROUP_0018,regime_deteriorating,review,down,2026-07,,,L1,58.6480639979,53.6402589723,open,"deterioro confirmado dos meses seguidos: el score cae 5,0 puntos desde 2026-04: de 58,6 a 53,6 (vigilar)."
ALERT_00758,COMP_0952,GROUP_0103,level_shift_down,review,down,2026-07,2026-08,1,D1,70.0684984752,60,open,"escalon a la baja en el nivel del score: el nivel cae 10,1 puntos: mediana de los 3 ultimos meses 60,0 frente a 70,1 de los 6 anteriores (sana)."
ALERT_00759,COMP_0961,GROUP_0101,level_shift_down,review,down,2026-07,,,L3,54.0942324827,44.3465088972,open,"escalon a la baja en el nivel del score: el nivel cae 9,7 puntos: mediana de los 3 ultimos meses 44,3 frente a 54,1 de los 6 anteriores (vigilar)."
ALERT_00760,COMP_0974,GROUP_0195,level_shift_down,review,down,2026-07,2026-08,1,D1,75.0807975175,60,open,"escalon a la baja en el nivel del score: el nivel cae 15,1 puntos: mediana de los 3 ultimos meses 60,0 frente a 75,1 de los 6 anteriores (sana)."
ALERT_00761,COMP_0988,GROUP_0236,regime_improving,review,up,2026-07,,,L1,85.5211912398,94.2136322647,resolved,"mejora confirmada dos meses seguidos: el score sube 8,7 puntos desde 2026-05: de 85,5 a 94,2 (excepcionalmente solida)."
ALERT_00762,COMP_0992,GROUP_0185,level_shift_down,review,down,2026-07,,,L1,45.6173786522,33.4612586191,open,"escalon a la baja en el nivel del score: el nivel cae 12,2 puntos: mediana de los 3 ultimos meses 33,5 frente a 45,6 de los 6 anteriores (tension)."
ALERT_00763,COMP_1031,GROUP_0187,level_shift_up,watch,up,2026-07,,,L2,75.4645663174,85.3025819472,resolved,"escalon al alza en el nivel del score: el nivel sube 9,8 puntos: mediana de los 3 ultimos meses 85,3 frente a 75,5 de los 6 anteriores (excepcionalmente solida)."
ALERT_00764,COMP_1058,GROUP_0124,level_shift_up,watch,up,2026-07,,,L1,63.3690099578,72.2420688319,resolved,"escalon al alza en el nivel del score: el nivel sube 8,9 puntos: mediana de los 3 ultimos meses 72,2 frente a 63,4 de los 6 anteriores (sana)."
ALERT_00765,COMP_1091,GROUP_0103,level_shift_down,review,down,2026-07,2026-08,1,D1,72.9290551276,60,open,"escalon a la baja en el nivel del score: el nivel cae 12,9 puntos: mediana de los 3 ultimos meses 60,0 frente a 72,9 de los 6 anteriores (sana)."
ALERT_00766,COMP_1145,GROUP_0092,level_shift_up,watch,up,2026-07,,,D4,40.7970183163,53.2049530092,resolved,"escalon al alza en el nivel del score: el nivel sube 12,4 puntos: mediana de los 3 ultimos meses 53,2 frente a 40,8 de los 6 anteriores (vigilar)."
ALERT_00767,COMP_1165,GROUP_0108,level_shift_up,watch,up,2026-07,,,L3,84.7607968065,93.287362739,resolved,"escalon al alza en el nivel del score: el nivel sube 8,5 puntos: mediana de los 3 ultimos meses 93,3 frente a 84,8 de los 6 anteriores (excepcionalmente solida)."
ALERT_00768,COMP_1165,GROUP_0108,regime_improving,review,up,2026-07,,,L3,85.3845677312,96.7207360226,resolved,"mejora confirmada dos meses seguidos: el score sube 11,3 puntos desde 2026-04: de 85,4 a 96,7 (excepcionalmente solida)."
ALERT_00769,COMP_1198,GROUP_0218,level_shift_down,review,down,2026-07,,,P1,69.1115830984,54.9486470259,open,"escalon a la baja en el nivel del score: el nivel cae 14,2 puntos: mediana de los 3 ultimos meses 54,9 frente a 69,1 de los 6 anteriores (vigilar)."
ALERT_00770,COMP_1213,GROUP_0158,regime_improving,review,up,2026-07,,,L4,51.14598132,56.7103998974,resolved,"mejora confirmada dos meses seguidos: el score sube 5,6 puntos desde 2026-04: de 51,1 a 56,7 (vigilar)."
ALERT_00771,COMP_1230,GROUP_0019,level_shift_down,review,down,2026-07,,,A2,52.8780911116,41.3144526452,open,"escalon a la baja en el nivel del score: el nivel cae 11,6 puntos: mediana de los 3 ultimos meses 41,3 frente a 52,9 de los 6 anteriores (vigilar)."
ALERT_00772,COMP_1236,GROUP_0157,level_shift_down,review,down,2026-07,,,A1,65.5088911538,57.4692565054,open,"escalon a la baja en el nivel del score: el nivel cae 8,0 puntos: mediana de los 3 ultimos meses 57,5 frente a 65,5 de los 6 anteriores (vigilar)."
ALERT_00773,COMP_1262,GROUP_0026,cap_NEGCASH,urgent,down,2026-07,2026-08,1,NEGCASH,71.0135707196,40,open,"caja agregada en negativo dos meses seguidos: el techo recorta 31,0 puntos, de 71,0 sin techo a 40,0 (vigilar)."
ALERT_00774,COMP_1279,GROUP_0035,regime_improving,review,up,2026-07,,,A1,71.7527322321,82.6015774174,resolved,"mejora confirmada dos meses seguidos: el score sube 10,8 puntos desde 2026-04: de 71,8 a 82,6 (excepcionalmente solida)."
ALERT_00775,COMP_1282,GROUP_0218,level_shift_up,watch,up,2026-07,,,C1,49.7520618292,58.9367757997,resolved,"escalon al alza en el nivel del score: el nivel sube 9,2 puntos: mediana de los 3 ultimos meses 58,9 frente a 49,8 de los 6 anteriores (vigilar)."
ALERT_00776,COMP_1282,GROUP_0218,regime_improving,review,up,2026-07,,,C1,53.2695838146,59.3184951486,resolved,"mejora confirmada dos meses seguidos: el score sube 6,0 puntos desde 2026-04: de 53,3 a 59,3 (vigilar)."
ALERT_00777,COMP_0004,GROUP_0058,level_shift_down,review,down,2026-08,,,P1,46.7409186368,38.6236992066,open,"escalon a la baja en el nivel del score: el nivel cae 8,1 puntos: mediana de los 3 ultimos meses 38,6 frente a 46,7 de los 6 anteriores (tension)."
ALERT_00778,COMP_0017,GROUP_0073,regime_improving,watch,up,2026-08,,,C1,63.9082958777,69.1240241431,resolved,"mejora confirmada dos meses seguidos: el score sube 5,2 puntos desde 2026-06: de 63,9 a 69,1 (sana)."
ALERT_00779,COMP_0032,GROUP_0094,regime_deteriorating,watch,down,2026-08,,,P1,69.305383415,67.2157360722,open,"deterioro confirmado dos meses seguidos: el score cae 2,1 puntos desde 2026-05: de 69,3 a 67,2 (sana)."
ALERT_00780,COMP_0092,GROUP_0159,regime_deteriorating,watch,down,2026-08,,,L3,38.6465604079,34.5373860042,open,"deterioro confirmado dos meses seguidos: el score cae 4,1 puntos desde 2026-06: de 38,6 a 34,5 (tension)."
ALERT_00781,COMP_0095,GROUP_0240,level_shift_down,review,down,2026-08,,,A1,79.8008338672,40,open,"escalon a la baja en el nivel del score: el nivel cae 39,8 puntos: mediana de los 3 ultimos meses 40,0 frente a 79,8 de los 6 anteriores (vigilar)."
ALERT_00782,COMP_0141,GROUP_0220,regime_deteriorating,review,down,2026-08,,,L3,57.3417925636,46.7083911581,open,"deterioro confirmado dos meses seguidos: el score cae 10,6 puntos desde 2026-05: de 57,3 a 46,7 (vigilar)."
ALERT_00783,COMP_0166,GROUP_0149,regime_deteriorating,review,down,2026-08,,,A2,69.313973918,51.5714144157,open,"deterioro confirmado dos meses seguidos: el score cae 17,7 puntos desde 2026-05: de 69,3 a 51,6 (vigilar)."
ALERT_00784,COMP_0179,GROUP_0017,cap_DEBTSTOP,urgent,down,2026-08,,,DEBTSTOP,59.1381096917,50,open,"dos meses sin amortizar deuda que venia pagando: el techo recorta 9,1 puntos, de 59,1 sin techo a 50,0 (vigilar)."
ALERT_00785,COMP_0200,GROUP_0224,regime_deteriorating,review,down,2026-08,,,L3,62.5692744226,48.5481357927,open,"deterioro confirmado dos meses seguidos: el score cae 14,0 puntos desde 2026-05: de 62,6 a 48,5 (vigilar)."
ALERT_00786,COMP_0204,GROUP_0052,regime_improving,review,up,2026-08,,,C5,41.4416760224,48.7187876788,resolved,"mejora confirmada dos meses seguidos: el score sube 7,3 puntos desde 2026-06: de 41,4 a 48,7 (vigilar)."
ALERT_00787,COMP_0207,GROUP_0153,regime_deteriorating,review,down,2026-08,,,A2,54.7787837962,49.0499873199,open,"deterioro confirmado dos meses seguidos: el score cae 5,7 puntos desde 2026-05: de 54,8 a 49,0 (vigilar)."
ALERT_00788,COMP_0262,GROUP_0211,regime_improving,review,up,2026-08,,,L1,77.5557456098,87.833368741,resolved,"mejora confirmada dos meses seguidos: el score sube 10,3 puntos desde 2026-05: de 77,6 a 87,8 (excepcionalmente solida)."
ALERT_00789,COMP_0275,GROUP_0060,regime_deteriorating,watch,down,2026-08,,,L1,70.8895073171,67.5286389102,open,"deterioro confirmado dos meses seguidos: el score cae 3,4 puntos desde 2026-05: de 70,9 a 67,5 (sana)."
ALERT_00790,COMP_0287,GROUP_0231,regime_deteriorating,review,down,2026-08,,,D2,63.4827742082,56.1614242597,open,"deterioro confirmado dos meses seguidos: el score cae 7,3 puntos desde 2026-05: de 63,5 a 56,2 (vigilar)."
ALERT_00791,COMP_0289,GROUP_0142,regime_improving,watch,up,2026-08,,,A1,71.6648406768,75.4128769619,resolved,"mejora confirmada dos meses seguidos: el score sube 3,7 puntos desde 2026-06: de 71,7 a 75,4 (sana)."
ALERT_00792,COMP_0298,GROUP_0063,regime_deteriorating,review,down,2026-08,,,A1,41.1778213238,29.9935849258,open,"deterioro confirmado dos meses seguidos: el score cae 11,2 puntos desde 2026-05: de 41,2 a 30,0 (tension)."
ALERT_00793,COMP_0332,GROUP_0149,level_shift_down,review,down,2026-08,,,D2,74.7341416148,40,open,"escalon a la baja en el nivel del score: el nivel cae 34,7 puntos: mediana de los 3 ultimos meses 40,0 frente a 74,7 de los 6 anteriores (excepcionalmente solida)."
ALERT_00794,COMP_0341,GROUP_0150,level_shift_up,watch,up,2026-08,,,A1,61.7047955687,70.5298147859,resolved,"escalon al alza en el nivel del score: el nivel sube 8,8 puntos: mediana de los 3 ultimos meses 70,5 frente a 61,7 de los 6 anteriores (sana)."
ALERT_00795,COMP_0341,GROUP_0150,regime_improving,review,up,2026-08,,,A1,64.3265284453,70.5298147859,resolved,"mejora confirmada dos meses seguidos: el score sube 6,2 puntos desde 2026-05: de 64,3 a 70,5 (sana)."
ALERT_00796,COMP_0354,GROUP_0220,regime_improving,watch,up,2026-08,,,D1,74.898564937,77.9904573112,resolved,"mejora confirmada dos meses seguidos: el score sube 3,1 puntos desde 2026-05: de 74,9 a 78,0 (sana)."
ALERT_00797,COMP_0378,GROUP_0234,level_shift_down,review,down,2026-08,,,P3,89.4351403848,67.6866207826,open,"escalon a la baja en el nivel del score: el nivel cae 21,7 puntos: mediana de los 3 ultimos meses 67,7 frente a 89,4 de los 6 anteriores (sana)."
ALERT_00798,COMP_0385,GROUP_0145,cap_DEBTSTOP,urgent,down,2026-08,,,DEBTSTOP,59.2013176903,50,open,"dos meses sin amortizar deuda que venia pagando: el techo recorta 9,2 puntos, de 59,2 sin techo a 50,0 (vigilar)."
ALERT_00799,COMP_0397,GROUP_0155,level_shift_down,review,down,2026-08,,,A1,52.9254654874,43.0348973844,open,"escalon a la baja en el nivel del score: el nivel cae 9,9 puntos: mediana de los 3 ultimos meses 43,0 frente a 52,9 de los 6 anteriores (tension)."
ALERT_00800,COMP_0397,GROUP_0155,regime_deteriorating,review,down,2026-08,,,A1,51.6351275039,36.7691724682,open,"deterioro confirmado dos meses seguidos: el score cae 14,9 puntos desde 2026-05: de 51,6 a 36,8 (tension)."
ALERT_00801,COMP_0430,GROUP_0182,level_shift_down,review,down,2026-08,,,P1,64.0371053338,54.3555905904,open,"escalon a la baja en el nivel del score: el nivel cae 9,7 puntos: mediana de los 3 ultimos meses 54,4 frente a 64,0 de los 6 anteriores (vigilar)."
ALERT_00802,COMP_0471,GROUP_0162,regime_improving,watch,up,2026-08,,,P1,68.8664495219,72.9060972933,resolved,"mejora confirmada dos meses seguidos: el score sube 4,0 puntos desde 2026-05: de 68,9 a 72,9 (sana)."
ALERT_00803,COMP_0474,GROUP_0141,regime_deteriorating,review,down,2026-08,,,D1,70.325075274,60,open,"deterioro confirmado dos meses seguidos: el score cae 10,3 puntos desde 2026-05: de 70,3 a 60,0 (sana)."
ALERT_00804,COMP_0494,GROUP_0142,level_shift_down,review,down,2026-08,,,L1,54.2523483449,43.3937674802,open,"escalon a la baja en el nivel del score: el nivel cae 10,9 puntos: mediana de los 3 ultimos meses 43,4 frente a 54,3 de los 6 anteriores (vigilar)."
ALERT_00805,COMP_0507,GROUP_0023,regime_deteriorating,review,down,2026-08,,,C1,59.3840256052,52.286901234,open,"deterioro confirmado dos meses seguidos: el score cae 7,1 puntos desde 2026-05: de 59,4 a 52,3 (vigilar)."
ALERT_00806,COMP_0546,GROUP_0095,regime_deteriorating,watch,down,2026-08,,,A3,66.2106582234,63.8427567623,open,"deterioro confirmado dos meses seguidos: el score cae 2,4 puntos desde 2026-06: de 66,2 a 63,8 (sana)."
ALERT_00807,COMP_0560,GROUP_0097,regime_improving,watch,up,2026-08,,,L3,62.0641821948,64.9944486218,resolved,"mejora confirmada dos meses seguidos: el score sube 2,9 puntos desde 2026-05: de 62,1 a 65,0 (sana)."
ALERT_00808,COMP_0561,GROUP_0063,cap_SSMISS,urgent,down,2026-08,,,SSMISS,46.7437812754,45,open,"dos meses sin pagar la Seguridad Social: el techo recorta 1,7 puntos, de 46,7 sin techo a 45,0 (vigilar)."
ALERT_00809,COMP_0680,GROUP_0089,level_shift_down,review,down,2026-08,,,L3,38.1007141895,29.3716836609,open,"escalon a la baja en el nivel del score: el nivel cae 8,7 puntos: mediana de los 3 ultimos meses 29,4 frente a 38,1 de los 6 anteriores (tension)."
ALERT_00810,COMP_0680,GROUP_0089,regime_deteriorating,review,down,2026-08,,,L3,36.182052077,24.977105219,open,"deterioro confirmado dos meses seguidos: el score cae 11,2 puntos desde 2026-06: de 36,2 a 25,0 (tension)."
ALERT_00811,COMP_0738,GROUP_0064,regime_deteriorating,watch,down,2026-08,,,A3,54.7229632047,50.1961426807,open,"deterioro confirmado dos meses seguidos: el score cae 4,5 puntos desde 2026-05: de 54,7 a 50,2 (vigilar)."
ALERT_00812,COMP_0745,GROUP_0058,level_shift_down,review,down,2026-08,,,L1,44.8705078243,29.5718934061,open,"escalon a la baja en el nivel del score: el nivel cae 15,3 puntos: mediana de los 3 ultimos meses 29,6 frente a 44,9 de los 6 anteriores (tension)."
ALERT_00813,COMP_0745,GROUP_0058,regime_deteriorating,review,down,2026-08,,,L1,37.085097231,28.1026922291,open,"deterioro confirmado dos meses seguidos: el score cae 9,0 puntos desde 2026-07: de 37,1 a 28,1 (tension)."
ALERT_00814,COMP_0747,GROUP_0172,level_shift_up,watch,up,2026-08,,,D3,49.4568673512,60.8760131878,resolved,"escalon al alza en el nivel del score: el nivel sube 11,4 puntos: mediana de los 3 ultimos meses 60,9 frente a 49,5 de los 6 anteriores (sana)."
ALERT_00815,COMP_0770,GROUP_0082,level_shift_down,review,down,2026-08,,,P2,77.4400124546,66.3116866573,open,"escalon a la baja en el nivel del score: el nivel cae 11,1 puntos: mediana de los 3 ultimos meses 66,3 frente a 77,4 de los 6 anteriores (vigilar)."
ALERT_00816,COMP_0797,GROUP_0081,regime_deteriorating,watch,down,2026-08,,,L3,60.1104791068,57.5523160165,open,"deterioro confirmado dos meses seguidos: el score cae 2,6 puntos desde 2026-05: de 60,1 a 57,6 (vigilar)."
ALERT_00817,COMP_0861,GROUP_0226,level_shift_up,watch,up,2026-08,,,C1,57.7151125315,70.3275209352,resolved,"escalon al alza en el nivel del score: el nivel sube 12,6 puntos: mediana de los 3 ultimos meses 70,3 frente a 57,7 de los 6 anteriores (sana)."
ALERT_00818,COMP_0877,GROUP_0127,level_shift_up,watch,up,2026-08,,,L1,75.8167614123,90.176519446,resolved,"escalon al alza en el nivel del score: el nivel sube 14,4 puntos: mediana de los 3 ultimos meses 90,2 frente a 75,8 de los 6 anteriores (excepcionalmente solida)."
ALERT_00819,COMP_0885,GROUP_0158,regime_improving,review,up,2026-08,,,L1,89.2534900562,97.3700418755,resolved,"mejora confirmada dos meses seguidos: el score sube 8,1 puntos desde 2026-05: de 89,3 a 97,4 (excepcionalmente solida)."
ALERT_00820,COMP_0896,GROUP_0114,level_shift_up,watch,up,2026-08,,,L3,76.0652738184,86.9943572366,resolved,"escalon al alza en el nivel del score: el nivel sube 10,9 puntos: mediana de los 3 ultimos meses 87,0 frente a 76,1 de los 6 anteriores (excepcionalmente solida)."
ALERT_00821,COMP_0988,GROUP_0236,level_shift_up,watch,up,2026-08,,,L1,84.7648988489,94.2136322647,resolved,"escalon al alza en el nivel del score: el nivel sube 9,4 puntos: mediana de los 3 ultimos meses 94,2 frente a 84,8 de los 6 anteriores (excepcionalmente solida)."
ALERT_00822,COMP_0994,GROUP_0037,level_shift_up,watch,up,2026-08,,,C1,42.8773925867,52.2588044658,resolved,"escalon al alza en el nivel del score: el nivel sube 9,4 puntos: mediana de los 3 ultimos meses 52,3 frente a 42,9 de los 6 anteriores (vigilar)."
ALERT_00823,COMP_1004,GROUP_0109,regime_deteriorating,watch,down,2026-08,,,L3,48.0159824478,44.6178094917,open,"deterioro confirmado dos meses seguidos: el score cae 3,4 puntos desde 2026-07: de 48,0 a 44,6 (vigilar)."
ALERT_00824,COMP_1007,GROUP_0159,regime_improving,watch,up,2026-08,,,L1,82.1235033397,86.5149150359,resolved,"mejora confirmada dos meses seguidos: el score sube 4,4 puntos desde 2026-05: de 82,1 a 86,5 (excepcionalmente solida)."
ALERT_00825,COMP_1024,GROUP_0226,level_shift_down,review,down,2026-08,,,L3,39.7601497579,28.3348100687,open,"escalon a la baja en el nivel del score: el nivel cae 11,4 puntos: mediana de los 3 ultimos meses 28,3 frente a 39,8 de los 6 anteriores (tension)."
ALERT_00826,COMP_1037,GROUP_0081,regime_improving,review,up,2026-08,,,L1,78.5318936294,84.8282146308,resolved,"mejora confirmada dos meses seguidos: el score sube 6,3 puntos desde 2026-07: de 78,5 a 84,8 (excepcionalmente solida)."
ALERT_00827,COMP_1052,GROUP_0222,regime_deteriorating,review,down,2026-08,,,P1,47.276362816,40.5856770624,open,"deterioro confirmado dos meses seguidos: el score cae 6,7 puntos desde 2026-05: de 47,3 a 40,6 (vigilar)."
ALERT_00828,COMP_1061,GROUP_0111,regime_improving,watch,up,2026-08,,,C1,59.7129821075,62.5612264881,resolved,"mejora confirmada dos meses seguidos: el score sube 2,8 puntos desde 2026-06: de 59,7 a 62,6 (sana)."
ALERT_00829,COMP_1105,GROUP_0094,regime_deteriorating,watch,down,2026-08,,,P1,64.6874581274,60.8119295177,open,"deterioro confirmado dos meses seguidos: el score cae 3,9 puntos desde 2026-05: de 64,7 a 60,8 (sana)."
ALERT_00830,COMP_1117,GROUP_0139,regime_improving,watch,up,2026-08,,,A3,80.0282522648,82.4072897933,resolved,"mejora confirmada dos meses seguidos: el score sube 2,4 puntos desde 2026-05: de 80,0 a 82,4 (excepcionalmente solida)."
ALERT_00831,COMP_1152,GROUP_0128,regime_improving,watch,up,2026-08,,,L3,74.8351254951,79.2751067653,resolved,"mejora confirmada dos meses seguidos: el score sube 4,4 puntos desde 2026-05: de 74,8 a 79,3 (sana)."
ALERT_00832,COMP_1197,GROUP_0217,regime_deteriorating,review,down,2026-08,,,L3,68.4654002663,61.7395309376,open,"deterioro confirmado dos meses seguidos: el score cae 6,7 puntos desde 2026-05: de 68,5 a 61,7 (sana)."
ALERT_00833,COMP_1198,GROUP_0218,regime_deteriorating,review,down,2026-08,,,P1,64.470051715,52.7938447597,open,"deterioro confirmado dos meses seguidos: el score cae 11,7 puntos desde 2026-05: de 64,5 a 52,8 (vigilar)."
ALERT_00834,COMP_1213,GROUP_0158,level_shift_up,watch,up,2026-08,,,L4,45.2159599405,56.7103998974,resolved,"escalon al alza en el nivel del score: el nivel sube 11,5 puntos: mediana de los 3 ultimos meses 56,7 frente a 45,2 de los 6 anteriores (vigilar)."
ALERT_00835,COMP_1219,GROUP_0142,cap_NEGCASH,urgent,down,2026-08,,,NEGCASH,41.2854619653,40,open,"caja agregada en negativo dos meses seguidos: el techo recorta 1,3 puntos, de 41,3 sin techo a 40,0 (vigilar)."
